municipality_code,total_poi_tourist,total_monuments_historiques,total_musees_galeries,total_plages,total_parcs_naturels,total_attractions_modernes,total_sites_randonnee,total_quartiers_culturels
46171,1,1,0,0,0,0,0,0
22259,1,1,0,0,0,0,0,0
40275,1,1,0,0,0,0,0,0
36156,1,1,0,0,0,0,0,0
56194,1,1,0,0,0,0,0,0
30301,1,1,0,0,0,0,0,0
31576,1,1,0,0,0,0,0,0
06010,1,1,0,0,0,0,0,0
12194,1,1,0,0,0,0,0,0
91333,1,1,0,0,0,0,0,0
59229,1,1,0,0,0,0,0,0
35249,1,1,0,0,0,0,0,0
40331,1,1,0,0,0,0,0,0
52141,1,1,0,0,0,0,0,0
60106,1,1,0,0,0,0,0,0
71234,1,1,0,0,0,0,0,0
76141,1,1,0,0,0,0,0,0
54089,1,1,0,0,0,0,0,0
10343,1,1,0,0,0,0,0,0
38083,1,1,0,0,0,0,0,0
50533,1,1,0,0,0,0,0,0
70472,1,1,0,0,0,0,0,0
21270,1,1,0,0,0,0,0,0
29224,1,1,0,0,0,0,0,0
41285,1,1,0,0,0,0,0,0
90071,1,1,0,0,0,0,0,0
50468,1,1,0,0,0,0,0,0
03307,1,1,0,0,0,0,0,0
26131,1,1,0,0,0,0,0,0
50167,1,1,0,0,0,0,0,0
04206,1,1,0,0,0,0,0,0
12204,1,1,0,0,0,0,0,0
09274,1,1,0,0,0,0,0,0
03285,1,1,0,0,0,0,0,0
55321,1,1,0,0,0,0,0,0
85169,1,1,0,0,0,0,0,0
62295,1,1,0,0,0,0,0,0
59390,1,1,0,0,0,0,0,0
41084,1,1,0,0,0,0,0,0
02757,1,1,0,0,0,0,0,0
53169,1,1,0,0,0,0,0,0
71363,1,1,0,0,0,0,0,0
18021,1,1,0,0,0,0,0,0
79165,1,1,0,0,0,0,0,0
46228,1,1,0,0,0,0,0,0
17395,1,1,0,0,0,0,0,0
18288,1,1,0,0,0,0,0,0
71530,1,1,0,0,0,0,0,0
83134,1,1,0,0,0,0,0,0
14587,1,1,0,0,0,0,0,0
25243,1,1,0,0,0,0,0,0
71100,1,1,0,0,0,0,0,0
24529,1,1,0,0,0,0,0,0
35273,1,1,0,0,0,0,0,0
77471,1,1,0,0,0,0,0,0
14260,1,1,0,0,0,0,0,0
28187,1,1,0,0,0,0,0,0
02238,1,1,0,0,0,0,0,0
76397,1,1,0,0,0,0,0,0
87003,1,1,0,0,0,0,0,0
63080,1,1,0,0,0,0,0,0
02318,1,1,0,0,0,0,0,0
11138,1,1,0,0,0,0,0,0
14149,1,1,0,0,0,0,0,0
55396,1,1,0,0,0,0,0,0
07058,1,1,0,0,0,0,0,0
83120,1,1,0,0,0,0,0,0
61381,1,1,0,0,0,0,0,0
61361,1,1,0,0,0,0,0,0
18105,1,1,0,0,0,0,0,0
62881,1,1,0,0,0,0,0,0
24350,1,1,0,0,0,0,0,0
31445,1,1,0,0,0,0,0,0
30200,1,1,0,0,0,0,0,0
63340,1,1,0,0,0,0,0,0
05070,1,1,0,0,0,0,0,0
50215,1,1,0,0,0,0,0,0
11309,1,1,0,0,0,0,0,0
47242,1,1,0,0,0,0,0,0
14466,1,1,0,0,0,0,0,0
57422,1,1,0,0,0,0,0,0
57413,1,1,0,0,0,0,0,0
93029,1,1,0,0,0,0,0,0
31429,1,1,0,0,0,0,0,0
38475,1,1,0,0,0,0,0,0
80690,1,1,0,0,0,0,0,0
07293,1,1,0,0,0,0,0,0
14524,1,1,0,0,0,0,0,0
74087,1,1,0,0,0,0,0,0
72367,1,1,0,0,0,0,0,0
24262,1,1,0,0,0,0,0,0
50058,1,1,0,0,0,0,0,0
63368,1,1,0,0,0,0,0,0
50083,1,1,0,0,0,0,0,0
74289,1,1,0,0,0,0,0,0
41203,1,1,0,0,0,0,0,0
87105,1,1,0,0,0,0,0,0
24243,1,1,0,0,0,0,0,0
32030,1,1,0,0,0,0,0,0
91511,1,1,0,0,0,0,0,0
85142,1,1,0,0,0,0,0,0
41251,1,1,0,0,0,0,0,0
49220,1,1,0,0,0,0,0,0
41242,1,1,0,0,0,0,0,0
53087,1,1,0,0,0,0,0,0
61085,1,1,0,0,0,0,0,0
77104,1,1,0,0,0,0,0,0
49003,1,1,0,0,0,0,0,0
14712,1,1,0,0,0,0,0,0
11002,1,1,0,0,0,0,0,0
61114,1,1,0,0,0,0,0,0
79249,1,1,0,0,0,0,0,0
14150,1,1,0,0,0,0,0,0
27658,1,1,0,0,0,0,0,0
32320,1,1,0,0,0,0,0,0
42078,1,1,0,0,0,0,0,0
18163,1,1,0,0,0,0,0,0
58225,1,1,0,0,0,0,0,0
47179,1,1,0,0,0,0,0,0
51158,1,1,0,0,0,0,0,0
09105,1,1,0,0,0,0,0,0
43238,1,1,0,0,0,0,0,0
63238,1,1,0,0,0,0,0,0
02140,1,1,0,0,0,0,0,0
22234,1,1,0,0,0,0,0,0
22085,1,1,0,0,0,0,0,0
21570,1,1,0,0,0,0,0,0
39362,1,1,0,0,0,0,0,0
03112,1,1,0,0,0,0,0,0
53025,1,1,0,0,0,0,0,0
02673,1,1,0,0,0,0,0,0
95074,1,1,0,0,0,0,0,0
07056,1,1,0,0,0,0,0,0
49054,1,1,0,0,0,0,0,0
51598,1,1,0,0,0,0,0,0
76707,1,1,0,0,0,0,0,0
60511,1,1,0,0,0,0,0,0
55114,1,1,0,0,0,0,0,0
87024,1,1,0,0,0,0,0,0
60338,1,1,0,0,0,0,0,0
16256,1,1,0,0,0,0,0,0
46087,1,1,0,0,0,0,0,0
12006,1,1,0,0,0,0,0,0
81040,1,1,0,0,0,0,0,0
91578,1,1,0,0,0,0,0,0
23202,1,1,0,0,0,0,0,0
76130,1,1,0,0,0,0,0,0
36161,1,1,0,0,0,0,0,0
86035,1,1,0,0,0,0,0,0
57701,1,1,0,0,0,0,0,0
56157,1,1,0,0,0,0,0,0
40264,1,1,0,0,0,0,0,0
54185,1,1,0,0,0,0,0,0
83130,1,1,0,0,0,0,0,0
85188,1,1,0,0,0,0,0,0
14196,1,1,0,0,0,0,0,0
49364,1,1,0,0,0,0,0,0
33396,1,1,0,0,0,0,0,0
53152,1,1,0,0,0,0,0,0
58309,1,1,0,0,0,0,0,0
18119,1,1,0,0,0,0,0,0
50601,1,1,0,0,0,0,0,0
60146,1,1,0,0,0,0,0,0
36114,1,1,0,0,0,0,0,0
31118,1,1,0,0,0,0,0,0
22111,1,1,0,0,0,0,0,0
71340,1,1,0,0,0,0,0,0
40235,1,1,0,0,0,0,0,0
65031,1,1,0,0,0,0,0,0
76341,1,1,0,0,0,0,0,0
47117,1,1,0,0,0,0,0,0
38089,1,1,0,0,0,0,0,0
08409,1,1,0,0,0,0,0,0
27448,1,1,0,0,0,0,0,0
16068,1,1,0,0,0,0,0,0
34012,1,1,0,0,0,0,0,0
82018,1,1,0,0,0,0,0,0
11280,1,1,0,0,0,0,0,0
21037,1,1,0,0,0,0,0,0
22260,1,1,0,0,0,0,0,0
39296,1,1,0,0,0,0,0,0
41175,1,1,0,0,0,0,0,0
50435,1,1,0,0,0,0,0,0
61150,1,1,0,0,0,0,0,0
48043,1,1,0,0,0,0,0,0
60394,1,1,0,0,0,0,0,0
34306,1,1,0,0,0,0,0,0
23145,1,1,0,0,0,0,0,0
37224,1,1,0,0,0,0,0,0
2A070,1,1,0,0,0,0,0,0
60451,1,1,0,0,0,0,0,0
49235,1,1,0,0,0,0,0,0
25063,1,1,0,0,0,0,0,0
31568,1,1,0,0,0,0,0,0
37037,1,1,0,0,0,0,0,0
79267,1,1,0,0,0,0,0,0
22018,1,1,0,0,0,0,0,0
07295,1,1,0,0,0,0,0,0
77332,1,1,0,0,0,0,0,0
37210,1,1,0,0,0,0,0,0
60021,1,1,0,0,0,0,0,0
47258,1,1,0,0,0,0,0,0
66116,1,1,0,0,0,0,0,0
72011,1,1,0,0,0,0,0,0
27663,1,1,0,0,0,0,0,0
68184,1,1,0,0,0,0,0,0
17277,1,1,0,0,0,0,0,0
74002,1,1,0,0,0,0,0,0
03265,1,1,0,0,0,0,0,0
52380,1,1,0,0,0,0,0,0
24388,1,1,0,0,0,0,0,0
76573,1,1,0,0,0,0,0,0
91216,1,1,0,0,0,0,0,0
12122,1,1,0,0,0,0,0,0
42017,1,1,0,0,0,0,0,0
57707,1,1,0,0,0,0,0,0
33104,1,1,0,0,0,0,0,0
62270,1,1,0,0,0,0,0,0
27311,1,1,0,0,0,0,0,0
54222,1,1,0,0,0,0,0,0
13106,1,1,0,0,0,0,0,0
67049,1,1,0,0,0,0,0,0
69083,1,1,0,0,0,0,0,0
05129,1,1,0,0,0,0,0,0
69034,1,1,0,0,0,0,0,0
19128,1,1,0,0,0,0,0,0
88021,1,1,0,0,0,0,0,0
29271,1,1,0,0,0,0,0,0
16269,1,1,0,0,0,0,0,0
50169,1,1,0,0,0,0,0,0
09096,1,1,0,0,0,0,0,0
14557,1,1,0,0,0,0,0,0
65125,1,1,0,0,0,0,0,0
55373,1,1,0,0,0,0,0,0
23162,1,1,0,0,0,0,0,0
33400,1,1,0,0,0,0,0,0
53100,1,1,0,0,0,0,0,0
03045,1,1,0,0,0,0,0,0
61463,1,1,0,0,0,0,0,0
13098,1,1,0,0,0,0,0,0
71567,1,1,0,0,0,0,0,0
11344,1,1,0,0,0,0,0,0
89362,1,1,0,0,0,0,0,0
37202,1,1,0,0,0,0,0,0
41020,1,1,0,0,0,0,0,0
91079,1,1,0,0,0,0,0,0
71465,1,1,0,0,0,0,0,0
76581,1,1,0,0,0,0,0,0
21580,1,1,0,0,0,0,0,0
56061,1,1,0,0,0,0,0,0
57333,1,1,0,0,0,0,0,0
24096,1,1,0,0,0,0,0,0
30080,1,1,0,0,0,0,0,0
62337,1,1,0,0,0,0,0,0
14049,1,1,0,0,0,0,0,0
17338,1,1,0,0,0,0,0,0
26197,1,1,0,0,0,0,0,0
68120,1,1,0,0,0,0,0,0
72329,1,1,0,0,0,0,0,0
30077,1,1,0,0,0,0,0,0
38255,1,1,0,0,0,0,0,0
16168,1,1,0,0,0,0,0,0
37192,1,1,0,0,0,0,0,0
77353,1,1,0,0,0,0,0,0
02457,1,1,0,0,0,0,0,0
60173,1,1,0,0,0,0,0,0
33549,1,1,0,0,0,0,0,0
77340,1,1,0,0,0,0,0,0
43187,1,1,0,0,0,0,0,0
01232,1,1,0,0,0,0,0,0
26135,1,1,0,0,0,0,0,0
77221,1,1,0,0,0,0,0,0
61232,1,1,0,0,0,0,0,0
76170,1,1,0,0,0,0,0,0
89159,1,1,0,0,0,0,0,0
14491,1,1,0,0,0,0,0,0
51042,1,1,0,0,0,0,0,0
26326,1,1,0,0,0,0,0,0
51585,1,1,0,0,0,0,0,0
46130,1,1,0,0,0,0,0,0
23075,1,1,0,0,0,0,0,0
07067,1,1,0,0,0,0,0,0
83146,1,1,0,0,0,0,0,0
69096,1,1,0,0,0,0,0,0
70208,1,1,0,0,0,0,0,0
77147,1,1,0,0,0,0,0,0
36242,1,1,0,0,0,0,0,0
95271,1,1,0,0,0,0,0,0
95134,1,1,0,0,0,0,0,0
87090,1,1,0,0,0,0,0,0
86079,1,1,0,0,0,0,0,0
63131,1,1,0,0,0,0,0,0
79189,1,1,0,0,0,0,0,0
86292,1,1,0,0,0,0,0,0
34070,1,1,0,0,0,0,0,0
02138,1,1,0,0,0,0,0,0
60309,1,1,0,0,0,0,0,0
21061,1,1,0,0,0,0,0,0
95480,1,1,0,0,0,0,0,0
79083,1,1,0,0,0,0,0,0
59038,1,1,0,0,0,0,0,0
09150,1,1,0,0,0,0,0,0
64540,1,1,0,0,0,0,0,0
07177,1,1,0,0,0,0,0,0
26023,1,1,0,0,0,0,0,0
65026,1,1,0,0,0,0,0,0
62254,1,1,0,0,0,0,0,0
64405,1,1,0,0,0,0,0,0
47159,1,1,0,0,0,0,0,0
72363,1,1,0,0,0,0,0,0
95014,1,1,0,0,0,0,0,0
50019,1,1,0,0,0,0,0,0
29248,1,1,0,0,0,0,0,0
54137,1,1,0,0,0,0,0,0
85227,1,1,0,0,0,0,0,0
11376,1,1,0,0,0,0,0,0
74199,1,1,0,0,0,0,0,0
54162,1,1,0,0,0,0,0,0
58293,1,1,0,0,0,0,0,0
37066,1,1,0,0,0,0,0,0
12277,1,1,0,0,0,0,0,0
49155,1,1,0,0,0,0,0,0
77309,1,1,0,0,0,0,0,0
72379,1,1,0,0,0,0,0,0
17224,1,1,0,0,0,0,0,0
38115,1,1,0,0,0,0,0,0
18225,1,1,0,0,0,0,0,0
03203,1,1,0,0,0,0,0,0
17243,1,1,0,0,0,0,0,0
18092,1,1,0,0,0,0,0,0
67026,1,1,0,0,0,0,0,0
16069,1,1,0,0,0,0,0,0
89232,1,1,0,0,0,0,0,0
68348,1,1,0,0,0,0,0,0
03301,1,1,0,0,0,0,0,0
29095,1,1,0,0,0,0,0,0
49193,1,1,0,0,0,0,0,0
60487,1,1,0,0,0,0,0,0
08235,1,1,0,0,0,0,0,0
59327,1,1,0,0,0,0,0,0
28291,1,1,0,0,0,0,0,0
50219,1,1,0,0,0,0,0,0
02580,1,1,0,0,0,0,0,0
58227,1,1,0,0,0,0,0,0
49194,1,1,0,0,0,0,0,0
15006,1,1,0,0,0,0,0,0
04045,1,1,0,0,0,0,0,0
66175,1,1,0,0,0,0,0,0
79140,1,1,0,0,0,0,0,0
18142,1,1,0,0,0,0,0,0
30203,1,1,0,0,0,0,0,0
22095,1,1,0,0,0,0,0,0
56170,1,1,0,0,0,0,0,0
25061,1,1,0,0,0,0,0,0
30333,1,1,0,0,0,0,0,0
34147,1,1,0,0,0,0,0,0
79210,1,1,0,0,0,0,0,0
08283,1,1,0,0,0,0,0,0
23197,1,1,0,0,0,0,0,0
46065,1,1,0,0,0,0,0,0
53222,1,1,0,0,0,0,0,0
68090,1,1,0,0,0,0,0,0
16005,1,1,0,0,0,0,0,0
45092,1,1,0,0,0,0,0,0
65288,1,1,0,0,0,0,0,0
25356,1,1,0,0,0,0,0,0
69030,1,1,0,0,0,0,0,0
60272,1,1,0,0,0,0,0,0
39533,1,1,0,0,0,0,0,0
30316,1,1,0,0,0,0,0,0
77531,1,1,0,0,0,0,0,0
23116,1,1,0,0,0,0,0,0
60393,1,1,0,0,0,0,0,0
86111,1,1,0,0,0,0,0,0
17134,1,1,0,0,0,0,0,0
85140,1,1,0,0,0,0,0,0
71505,1,1,0,0,0,0,0,0
71192,1,1,0,0,0,0,0,0
08211,1,1,0,0,0,0,0,0
89057,1,1,0,0,0,0,0,0
12028,1,1,0,0,0,0,0,0
2A130,1,1,0,0,0,0,0,0
16103,1,1,0,0,0,0,0,0
03305,1,1,0,0,0,0,0,0
85271,1,1,0,0,0,0,0,0
2A008,1,1,0,0,0,0,0,0
50553,1,1,0,0,0,0,0,0
70461,1,1,0,0,0,0,0,0
11091,1,1,0,0,0,0,0,0
04031,1,1,0,0,0,0,0,0
31514,1,1,0,0,0,0,0,0
38388,1,1,0,0,0,0,0,0
33356,1,1,0,0,0,0,0,0
55276,1,1,0,0,0,0,0,0
41138,1,1,0,0,0,0,0,0
47029,1,1,0,0,0,0,0,0
48146,1,1,0,0,0,0,0,0
84044,1,1,0,0,0,0,0,0
27190,1,1,0,0,0,0,0,0
82187,1,1,0,0,0,0,0,0
84106,1,1,0,0,0,0,0,0
08410,1,1,0,0,0,0,0,0
11370,1,1,0,0,0,0,0,0
04244,1,1,0,0,0,0,0,0
24138,1,1,0,0,0,0,0,0
46072,1,1,0,0,0,0,0,0
89307,1,1,0,0,0,0,0,0
01050,1,1,0,0,0,0,0,0
12156,1,1,0,0,0,0,0,0
21277,1,1,0,0,0,0,0,0
33438,1,1,0,0,0,0,0,0
46012,1,1,0,0,0,0,0,0
24027,1,1,0,0,0,0,0,0
44130,1,1,0,0,0,0,0,0
76576,1,1,0,0,0,0,0,0
77167,1,1,0,0,0,0,0,0
2B080,1,1,0,0,0,0,0,0
36080,1,1,0,0,0,0,0,0
77418,1,1,0,0,0,0,0,0
74226,1,1,0,0,0,0,0,0
10261,1,1,0,0,0,0,0,0
86065,1,1,0,0,0,0,0,0
39137,1,1,0,0,0,0,0,0
11224,1,1,0,0,0,0,0,0
26275,1,1,0,0,0,0,0,0
31328,1,1,0,0,0,0,0,0
36019,1,1,0,0,0,0,0,0
23250,1,1,0,0,0,0,0,0
72091,1,1,0,0,0,0,0,0
63155,1,1,0,0,0,0,0,0
38324,1,1,0,0,0,0,0,0
51497,1,1,0,0,0,0,0,0
46073,1,1,0,0,0,0,0,0
53141,1,1,0,0,0,0,0,0
60517,1,1,0,0,0,0,0,0
76706,1,1,0,0,0,0,0,0
72300,1,1,0,0,0,0,0,0
30102,1,1,0,0,0,0,0,0
26313,1,1,0,0,0,0,0,0
54167,1,1,0,0,0,0,0,0
17250,1,1,0,0,0,0,0,0
24134,1,1,0,0,0,0,0,0
63395,1,1,0,0,0,0,0,0
14329,1,1,0,0,0,0,0,0
23081,1,1,0,0,0,0,0,0
58003,1,1,0,0,0,0,0,0
76605,1,1,0,0,0,0,0,0
76668,1,1,0,0,0,0,0,0
45016,1,1,0,0,0,0,0,0
36130,1,1,0,0,0,0,0,0
51237,1,1,0,0,0,0,0,0
86026,1,1,0,0,0,0,0,0
47119,1,1,0,0,0,0,0,0
37016,1,1,0,0,0,0,0,0
63445,1,1,0,0,0,0,0,0
44205,1,1,0,0,0,0,0,0
25366,1,1,0,0,0,0,0,0
32379,1,1,0,0,0,0,0,0
35208,1,1,0,0,0,0,0,0
50457,1,1,0,0,0,0,0,0
61408,1,1,0,0,0,0,0,0
79132,1,1,0,0,0,0,0,0
69229,1,1,0,0,0,0,0,0
16298,1,1,0,0,0,0,0,0
72184,1,1,0,0,0,0,0,0
14430,1,1,0,0,0,0,0,0
10131,1,1,0,0,0,0,0,0
24177,1,1,0,0,0,0,0,0
87157,1,1,0,0,0,0,0,0
80558,1,1,0,0,0,0,0,0
23192,1,1,0,0,0,0,0,0
47185,1,1,0,0,0,0,0,0
25060,1,1,0,0,0,0,0,0
2B171,1,1,0,0,0,0,0,0
08399,1,1,0,0,0,0,0,0
12292,1,1,0,0,0,0,0,0
62430,1,1,0,0,0,0,0,0
07075,1,1,0,0,0,0,0,0
24292,1,1,0,0,0,0,0,0
17375,1,1,0,0,0,0,0,0
32230,1,1,0,0,0,0,0,0
17193,1,1,0,0,0,0,0,0
14732,1,1,0,0,0,0,0,0
40135,1,1,0,0,0,0,0,0
21071,1,1,0,0,0,0,0,0
60430,1,1,0,0,0,0,0,0
79196,1,1,0,0,0,0,0,0
50551,1,1,0,0,0,0,0,0
46198,1,1,0,0,0,0,0,0
2B229,1,1,0,0,0,0,0,0
52374,1,1,0,0,0,0,0,0
42098,1,1,0,0,0,0,0,0
22241,1,1,0,0,0,0,0,0
34289,1,1,0,0,0,0,0,0
68024,1,1,0,0,0,0,0,0
18106,1,1,0,0,0,0,0,0
42037,1,1,0,0,0,0,0,0
91617,1,1,0,0,0,0,0,0
32180,1,1,0,0,0,0,0,0
72143,1,1,0,0,0,0,0,0
59657,1,1,0,0,0,0,0,0
72035,1,1,0,0,0,0,0,0
01069,1,1,0,0,0,0,0,0
76693,1,1,0,0,0,0,0,0
60597,1,1,0,0,0,0,0,0
07343,1,1,0,0,0,0,0,0
14254,1,1,0,0,0,0,0,0
27371,1,1,0,0,0,0,0,0
77054,1,1,0,0,0,0,0,0
18031,1,1,0,0,0,0,0,0
31406,1,1,0,0,0,0,0,0
32279,1,1,0,0,0,0,0,0
36033,1,1,0,0,0,0,0,0
37267,1,1,0,0,0,0,0,0
58273,1,1,0,0,0,0,0,0
39116,1,1,0,0,0,0,0,0
68365,1,1,0,0,0,0,0,0
95592,1,1,0,0,0,0,0,0
24353,1,1,0,0,0,0,0,0
85259,1,1,0,0,0,0,0,0
74194,1,1,0,0,0,0,0,0
84062,1,1,0,0,0,0,0,0
58034,1,1,0,0,0,0,0,0
77275,1,1,0,0,0,0,0,0
03039,1,1,0,0,0,0,0,0
03269,1,1,0,0,0,0,0,0
50387,1,1,0,0,0,0,0,0
11261,1,1,0,0,0,0,0,0
37084,1,1,0,0,0,0,0,0
72340,1,1,0,0,0,0,0,0
37111,1,1,0,0,0,0,0,0
76759,1,1,0,0,0,0,0,0
71461,1,1,0,0,0,0,0,0
18089,1,1,0,0,0,0,0,0
76241,1,1,0,0,0,0,0,0
63241,1,1,0,0,0,0,0,0
14303,1,1,0,0,0,0,0,0
59209,1,1,0,0,0,0,0,0
68152,1,1,0,0,0,0,0,0
12164,1,1,0,0,0,0,0,0
81078,1,1,0,0,0,0,0,0
34342,1,1,0,0,0,0,0,0
24393,1,1,0,0,0,0,0,0
37146,1,1,0,0,0,0,0,0
53259,1,1,0,0,0,0,0,0
63391,1,1,0,0,0,0,0,0
54252,1,1,0,0,0,0,0,0
57575,1,1,0,0,0,0,0,0
21129,1,1,0,0,0,0,0,0
76436,1,1,0,0,0,0,0,0
03081,1,1,0,0,0,0,0,0
58204,1,1,0,0,0,0,0,0
59572,1,1,0,0,0,0,0,0
18038,1,1,0,0,0,0,0,0
71107,1,1,0,0,0,0,0,0
70504,1,1,0,0,0,0,0,0
25277,1,1,0,0,0,0,0,0
69159,1,1,0,0,0,0,0,0
79218,1,1,0,0,0,0,0,0
54054,1,1,0,0,0,0,0,0
50210,1,1,0,0,0,0,0,0
07066,1,1,0,0,0,0,0,0
55343,1,1,0,0,0,0,0,0
72254,1,1,0,0,0,0,0,0
34018,1,1,0,0,0,0,0,0
08159,1,1,0,0,0,0,0,0
57487,1,1,0,0,0,0,0,0
85289,1,1,0,0,0,0,0,0
72257,1,1,0,0,0,0,0,0
89239,1,1,0,0,0,0,0,0
76684,1,1,0,0,0,0,0,0
89472,1,1,0,0,0,0,0,0
12165,1,1,0,0,0,0,0,0
22003,1,1,0,0,0,0,0,0
56230,1,1,0,0,0,0,0,0
35334,1,1,0,0,0,0,0,0
86049,1,1,0,0,0,0,0,0
30310,1,1,0,0,0,0,0,0
39180,1,1,0,0,0,0,0,0
24576,1,1,0,0,0,0,0,0
71374,1,1,0,0,0,0,0,0
03113,1,1,0,0,0,0,0,0
10360,1,1,0,0,0,0,0,0
44118,1,1,0,0,0,0,0,0
78397,1,1,0,0,0,0,0,0
89251,1,1,0,0,0,0,0,0
50568,1,1,0,0,0,0,0,0
58215,1,1,0,0,0,0,0,0
63402,1,1,0,0,0,0,0,0
38323,1,1,0,0,0,0,0,0
60672,1,1,0,0,0,0,0,0
24501,1,1,0,0,0,0,0,0
03166,1,1,0,0,0,0,0,0
47109,1,1,0,0,0,0,0,0
61010,1,1,0,0,0,0,0,0
26032,1,1,0,0,0,0,0,0
41209,1,1,0,0,0,0,0,0
49374,1,1,0,0,0,0,0,0
51082,1,1,0,0,0,0,0,0
33002,1,1,0,0,0,0,0,0
60585,1,1,0,0,0,0,0,0
47087,1,1,0,0,0,0,0,0
26031,1,1,0,0,0,0,0,0
50570,1,1,0,0,0,0,0,0
82030,1,1,0,0,0,0,0,0
81162,1,1,0,0,0,0,0,0
35134,1,1,0,0,0,0,0,0
28357,1,1,0,0,0,0,0,0
72023,1,1,0,0,0,0,0,0
21615,1,1,0,0,0,0,0,0
71094,1,1,0,0,0,0,0,0
23154,1,1,0,0,0,0,0,0
15188,1,1,0,0,0,0,0,0
35229,1,1,0,0,0,0,0,0
43253,1,1,0,0,0,0,0,0
36027,1,1,0,0,0,0,0,0
50462,1,1,0,0,0,0,0,0
49064,1,1,0,0,0,0,0,0
02824,1,1,0,0,0,0,0,0
58211,1,1,0,0,0,0,0,0
69289,1,1,0,0,0,0,0,0
87107,1,1,0,0,0,0,0,0
61257,1,1,0,0,0,0,0,0
38532,1,1,0,0,0,0,0,0
03291,1,1,0,0,0,0,0,0
10002,1,1,0,0,0,0,0,0
78548,1,1,0,0,0,0,0,0
37007,1,1,0,0,0,0,0,0
64477,1,1,0,0,0,0,0,0
58138,1,1,0,0,0,0,0,0
89235,1,1,0,0,0,0,0,0
89466,1,1,0,0,0,0,0,0
77029,1,1,0,0,0,0,0,0
11270,1,1,0,0,0,0,0,0
60483,1,1,0,0,0,0,0,0
38266,1,1,0,0,0,0,0,0
08407,1,1,0,0,0,0,0,0
89237,1,1,0,0,0,0,0,0
18095,1,1,0,0,0,0,0,0
07290,1,1,0,0,0,0,0,0
24016,1,1,0,0,0,0,0,0
46220,1,1,0,0,0,0,0,0
69203,1,1,0,0,0,0,0,0
38051,1,1,0,0,0,0,0,0
13024,1,1,0,0,0,0,0,0
07008,1,1,0,0,0,0,0,0
21408,1,1,0,0,0,0,0,0
55154,1,1,0,0,0,0,0,0
52242,1,1,0,0,0,0,0,0
89321,1,1,0,0,0,0,0,0
76070,1,1,0,0,0,0,0,0
10331,1,1,0,0,0,0,0,0
24370,1,1,0,0,0,0,0,0
47272,1,1,0,0,0,0,0,0
72219,1,1,0,0,0,0,0,0
03079,1,1,0,0,0,0,0,0
27453,1,1,0,0,0,0,0,0
32410,1,1,0,0,0,0,0,0
03060,1,1,0,0,0,0,0,0
86279,1,1,0,0,0,0,0,0
61324,1,1,0,0,0,0,0,0
68229,1,1,0,0,0,0,0,0
11416,1,1,0,0,0,0,0,0
89400,1,1,0,0,0,0,0,0
45119,1,1,0,0,0,0,0,0
08198,1,1,0,0,0,0,0,0
25564,1,1,0,0,0,0,0,0
50228,1,1,0,0,0,0,0,0
78569,1,1,0,0,0,0,0,0
24107,1,1,0,0,0,0,0,0
03128,1,1,0,0,0,0,0,0
51647,1,1,0,0,0,0,0,0
50111,1,1,0,0,0,0,0,0
02506,1,1,0,0,0,0,0,0
65093,1,1,0,0,0,0,0,0
42142,1,1,0,0,0,0,0,0
95584,1,1,0,0,0,0,0,0
43212,1,1,0,0,0,0,0,0
38545,1,1,0,0,0,0,0,0
70332,1,1,0,0,0,0,0,0
28425,1,1,0,0,0,0,0,0
03302,1,1,0,0,0,0,0,0
65397,1,1,0,0,0,0,0,0
12113,1,1,0,0,0,0,0,0
65051,1,1,0,0,0,0,0,0
62701,1,1,0,0,0,0,0,0
21385,1,1,0,0,0,0,0,0
83053,1,1,0,0,0,0,0,0
01095,1,1,0,0,0,0,0,0
42177,1,1,0,0,0,0,0,0
87075,1,1,0,0,0,0,0,0
64269,1,1,0,0,0,0,0,0
30141,1,1,0,0,0,0,0,0
12288,1,1,0,0,0,0,0,0
47251,1,1,0,0,0,0,0,0
81118,1,1,0,0,0,0,0,0
89098,1,1,0,0,0,0,0,0
02637,1,1,0,0,0,0,0,0
65001,1,1,0,0,0,0,0,0
47180,1,1,0,0,0,0,0,0
32035,1,1,0,0,0,0,0,0
01347,1,1,0,0,0,0,0,0
63462,1,1,0,0,0,0,0,0
02568,1,1,0,0,0,0,0,0
07052,1,1,0,0,0,0,0,0
43222,1,1,0,0,0,0,0,0
26196,1,1,0,0,0,0,0,0
76328,1,1,0,0,0,0,0,0
14040,1,1,0,0,0,0,0,0
07297,1,1,0,0,0,0,0,0
49339,1,1,0,0,0,0,0,0
12229,1,1,0,0,0,0,0,0
50370,1,1,0,0,0,0,0,0
76010,1,1,0,0,0,0,0,0
80809,1,1,0,0,0,0,0,0
22221,1,1,0,0,0,0,0,0
18238,1,1,0,0,0,0,0,0
65283,1,1,0,0,0,0,0,0
18072,1,1,0,0,0,0,0,0
41113,1,1,0,0,0,0,0,0
24442,1,1,0,0,0,0,0,0
36225,1,1,0,0,0,0,0,0
11029,1,1,0,0,0,0,0,0
59187,1,1,0,0,0,0,0,0
61005,1,1,0,0,0,0,0,0
87120,1,1,0,0,0,0,0,0
53109,1,1,0,0,0,0,0,0
36068,1,1,0,0,0,0,0,0
32353,1,1,0,0,0,0,0,0
62863,1,1,0,0,0,0,0,0
32143,1,1,0,0,0,0,0,0
08025,1,1,0,0,0,0,0,0
